CD_SETOR,APOND
350960105000027,3509601001
350960105000083,3509601001
350960105000088,3509601001
350960105000119,3509601001
350960105000120,3509601001
350960105000121,3509601001
350960105000122,3509601001
350960105000161,3509601001
350960105000168,3509601001
350960105000169,3509601001
350960105000171,3509601001
350960105000175,3509601001
350960105000176,3509601001
350960105000187,3509601001
350960105000197,3509601001
350960105000198,3509601001
350960105000199,3509601001
350960105000202,3509601001
350960105000208,3509601001
350960105000217,3509601001
350960105000236,3509601001
350960105000237,3509601001
350960105000239,3509601001
350960105000240,3509601001
350960105000255,3509601001
350960105000256,3509601001
350960105000257,3509601001
350960105000275,3509601001
350960105000289,3509601001
350960105000292,3509601001
350960105000293,3509601001
350960105000294,3509601001
350960105000306,3509601001
350960105000309,3509601001
350960105000310,3509601001
350960105000313,3509601001
350960105000004,3509601002
350960105000039,3509601002
350960105000053,3509601002
350960105000056,3509601002
350960105000068,3509601002
350960105000070,3509601002
350960105000100,3509601002
350960105000127,3509601002
350960105000138,3509601002
350960105000147,3509601002
350960105000148,3509601002
350960105000153,3509601002
350960105000154,3509601002
350960105000157,3509601002
350960105000158,3509601002
350960105000159,3509601002
350960105000163,3509601002
350960105000164,3509601002
350960105000165,3509601002
350960105000170,3509601002
350960105000181,3509601002
350960105000186,3509601002
350960105000211,3509601002
350960105000212,3509601002
350960105000215,3509601002
350960105000243,3509601002
350960105000247,3509601002
350960105000248,3509601002
350960105000249,3509601002
350960105000250,3509601002
350960105000251,3509601002
350960105000252,3509601002
350960105000259,3509601002
350960105000268,3509601002
350960105000269,3509601002
350960105000283,3509601002
350960105000287,3509601002
350960105000290,3509601002
350960105000291,3509601002
350960105000297,3509601002
350960105000298,3509601002
350960105000303,3509601002
350960105000305,3509601002
350960105000307,3509601002
350960105000308,3509601002
350960105000311,3509601002
350960105000002,3509601003
350960105000065,3509601003
350960105000066,3509601003
350960105000067,3509601003
350960105000103,3509601003
350960105000107,3509601003
350960105000108,3509601003
350960105000149,3509601003
350960105000150,3509601003
350960105000151,3509601003
350960105000152,3509601003
350960105000174,3509601003
350960105000178,3509601003
350960105000191,3509601003
350960105000192,3509601003
350960105000213,3509601003
350960105000214,3509601003
350960105000218,3509601003
350960105000219,3509601003
350960105000220,3509601003
350960105000221,3509601003
350960105000222,3509601003
350960105000223,3509601003
350960105000224,3509601003
350960105000225,3509601003
350960105000226,3509601003
350960105000227,3509601003
350960105000228,3509601003
350960105000229,3509601003
350960105000230,3509601003
350960105000231,3509601003
350960105000232,3509601003
350960105000233,3509601003
350960105000234,3509601003
350960105000235,3509601003
350960105000296,3509601003
350960105000312,3509601003
350960105000008,3509601004
350960105000009,3509601004
350960105000010,3509601004
350960105000014,3509601004
350960105000015,3509601004
350960105000021,3509601004
350960105000032,3509601004
350960105000063,3509601004
350960105000109,3509601004
350960105000110,3509601004
350960105000111,3509601004
350960105000112,3509601004
350960105000113,3509601004
350960105000114,3509601004
350960105000115,3509601004
350960105000116,3509601004
350960105000117,3509601004
350960105000123,3509601004
350960105000125,3509601004
350960105000162,3509601004
350960105000173,3509601004
350960105000177,3509601004
350960105000182,3509601004
350960105000188,3509601004
350960105000189,3509601004
350960105000193,3509601004
350960105000194,3509601004
350960105000195,3509601004
350960105000196,3509601004
350960105000203,3509601004
350960105000216,3509601004
350960105000264,3509601004
350960105000265,3509601004
350960105000295,3509601004
350960105000041,3509601005
350960105000047,3509601005
350960105000048,3509601005
350960105000075,3509601005
350960105000093,3509601005
350960105000095,3509601005
350960105000124,3509601005
350960105000126,3509601005
350960105000128,3509601005
350960105000131,3509601005
350960105000132,3509601005
350960105000133,3509601005
350960105000134,3509601005
350960105000135,3509601005
350960105000136,3509601005
350960105000137,3509601005
350960105000139,3509601005
350960105000140,3509601005
350960105000141,3509601005
350960105000143,3509601005
350960105000145,3509601005
350960105000167,3509601005
350960105000190,3509601005
350960105000200,3509601005
350960105000201,3509601005
350960105000204,3509601005
350960105000205,3509601005
350960105000206,3509601005
350960105000242,3509601005
350960105000245,3509601005
350960105000246,3509601005
350960105000253,3509601005
350960105000254,3509601005
350960105000266,3509601005
350960105000267,3509601005
350960105000270,3509601005
350960105000277,3509601005
350960105000279,3509601005
350960105000281,3509601005
350960105000285,3509601005
350960105000299,3509601005
350960105000300,3509601005
350960105000301,3509601005
350960105000302,3509601005
350960105000304,3509601005
350960108000003,3509601006
350960108000005,3509601006
350960108000007,3509601006
350960108000009,3509601006
350960108000011,3509601006
350960108000015,3509601006
350960108000016,3509601006
350960108000017,3509601006
350960108000018,3509601006
350960108000020,3509601006
350960108000021,3509601006
350960108000022,3509601006
350960108000024,3509601006
350960108000025,3509601006
350960108000026,3509601006
350960108000028,3509601006
350960108000030,3509601006
350960108000034,3509601006
350960108000035,3509601006
350960108000036,3509601006
350960108000037,3509601006
350960108000040,3509601006
350960108000041,3509601006
350960108000042,3509601006
350960108000043,3509601006
350960108000044,3509601006
350960108000047,3509601006
350960108000048,3509601006
350960108000049,3509601006
350960108000051,3509601006
350960108000053,3509601006
350960108000055,3509601006
350960108000056,3509601006
350960108000057,3509601006
350960108000058,3509601006
350960108000059,3509601006
350960108000060,3509601006
