Tabela,Característica,Universo,APOND,Código,Categoria,Contagem agregada,Percentual bruto (%),Percentual no domínio aplicável (%),Fora do domínio aplicável?,Denominador observado,Denominador no domínio aplicável,Regra do domínio aplicável
E01,Circulação da via,Domicílios,3556701001,V05001,"Caminhão, ônibus",4578.0,98.47278984727899,98.47278984727899,NÃO,4649.0,4649.0,Domínio aplicável = categorias substantivas de circulação; Saltado fica fora.
E01,Circulação da via,Domicílios,3556701001,V05002,Carros de passeio ou van,60.0,1.2906001290600129,1.2906001290600129,NÃO,4649.0,4649.0,Domínio aplicável = categorias substantivas de circulação; Saltado fica fora.
E01,Circulação da via,Domicílios,3556701001,V05003,"Pedestres, bicicletas e motocicletas",11.0,0.23661002366100237,0.23661002366100237,NÃO,4649.0,4649.0,Domínio aplicável = categorias substantivas de circulação; Saltado fica fora.
E01,Circulação da via,Domicílios,3556701001,V05004,Aquavia,0.0,0.0,0.0,NÃO,4649.0,4649.0,Domínio aplicável = categorias substantivas de circulação; Saltado fica fora.
E01,Circulação da via,Domicílios,3556701001,V05005,Saltado,0.0,0.0,,SIM,4649.0,4649.0,Domínio aplicável = categorias substantivas de circulação; Saltado fica fora.
E01,Circulação da via,Moradores,3556701001,V05201,"Caminhão, ônibus",12294.0,98.48594087959624,98.48594087959624,NÃO,12483.0,12483.0,Domínio aplicável = categorias substantivas de circulação; Saltado fica fora.
E01,Circulação da via,Moradores,3556701001,V05202,Carros de passeio ou van,151.0,1.209645117359609,1.209645117359609,NÃO,12483.0,12483.0,Domínio aplicável = categorias substantivas de circulação; Saltado fica fora.
E01,Circulação da via,Moradores,3556701001,V05203,"Pedestres, bicicletas e motocicletas",38.0,0.30441400304414,0.30441400304414,NÃO,12483.0,12483.0,Domínio aplicável = categorias substantivas de circulação; Saltado fica fora.
E01,Circulação da via,Moradores,3556701001,V05204,Aquavia,0.0,0.0,0.0,NÃO,12483.0,12483.0,Domínio aplicável = categorias substantivas de circulação; Saltado fica fora.
E01,Circulação da via,Moradores,3556701001,V05205,Saltado,0.0,0.0,,SIM,12483.0,12483.0,Domínio aplicável = categorias substantivas de circulação; Saltado fica fora.
E01,Circulação da via,Faces,3556701001,V05401,"Caminhão, ônibus",687.0,97.17114568599717,97.17114568599717,NÃO,707.0,707.0,Domínio aplicável = categorias substantivas de circulação; Saltado fica fora.
E01,Circulação da via,Faces,3556701001,V05402,Carros de passeio ou van,18.0,2.545968882602546,2.545968882602546,NÃO,707.0,707.0,Domínio aplicável = categorias substantivas de circulação; Saltado fica fora.
E01,Circulação da via,Faces,3556701001,V05403,"Pedestres, bicicletas e motocicletas",2.0,0.2828854314002829,0.2828854314002829,NÃO,707.0,707.0,Domínio aplicável = categorias substantivas de circulação; Saltado fica fora.
E01,Circulação da via,Faces,3556701001,V05404,Aquavia,0.0,0.0,0.0,NÃO,707.0,707.0,Domínio aplicável = categorias substantivas de circulação; Saltado fica fora.
E01,Circulação da via,Faces,3556701001,V05405,Saltado,0.0,0.0,,SIM,707.0,707.0,Domínio aplicável = categorias substantivas de circulação; Saltado fica fora.
E02,Pavimentação,Domicílios,3556701001,V05006,Sim,4610.0,99.16110991611099,99.16110991611099,NÃO,4649.0,4649.0,Domínio aplicável = Sim + Não; Não declarado coincide com circulação Aquavia + Saltado.
E02,Pavimentação,Domicílios,3556701001,V05007,Não,39.0,0.8388900838890083,0.8388900838890083,NÃO,4649.0,4649.0,Domínio aplicável = Sim + Não; Não declarado coincide com circulação Aquavia + Saltado.
E02,Pavimentação,Domicílios,3556701001,V05008,Não declarado,0.0,0.0,,SIM,4649.0,4649.0,Domínio aplicável = Sim + Não; Não declarado coincide com circulação Aquavia + Saltado.
E02,Pavimentação,Moradores,3556701001,V05206,Sim,12352.0,98.9505727789794,98.9505727789794,NÃO,12483.0,12483.0,Domínio aplicável = Sim + Não; Não declarado coincide com circulação Aquavia + Saltado.
E02,Pavimentação,Moradores,3556701001,V05207,Não,131.0,1.049427221020588,1.049427221020588,NÃO,12483.0,12483.0,Domínio aplicável = Sim + Não; Não declarado coincide com circulação Aquavia + Saltado.
E02,Pavimentação,Moradores,3556701001,V05208,Não declarado,0.0,0.0,,SIM,12483.0,12483.0,Domínio aplicável = Sim + Não; Não declarado coincide com circulação Aquavia + Saltado.
E02,Pavimentação,Faces,3556701001,V05406,Sim,698.0,98.72701555869872,98.72701555869872,NÃO,707.0,707.0,Domínio aplicável = Sim + Não; Não declarado coincide com circulação Aquavia + Saltado.
